"Record Id","Lead Owner.id","Lead Owner",Company,"First Name","Last Name",Title,Email,Phone,Fax,Mobile,Website,"Lead Source","Lead Status",Industry,"No. of Employees","Annual Revenue",Rating,"Created By.id","Created By","Modified By.id","Modified By","Created Time","Modified Time","Lead Name",Street,City,State,"Zip Code",Country,Description,"Skype ID","Email Opt Out",Salutation,"Secondary Email",Currency,"Exchange Rate","Last Activity Time",Twitter,Tag,"Converted Date Time","Lead Conversion Time","Unsubscribed Mode","Unsubscribed Time","Converted Account.id","Converted Account","Converted Contact.id","Converted Contact","Converted Deal.id","Converted Deal","Change Log Time","Is Converted",Locked,"Last Enriched Time","Enrich Status","Data Processing Basis Details.id","Data Processing Basis","Data Source"
zcrm_6045419000000486320,zcrm_6045419000000489059,Débora,,,"Hirota Food Supermercado",,websialive+85176+leadrC7hC35URZM6BST9VtX2iY@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Hirota Food Supermercado",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486321,zcrm_6045419000000489059,Débora,,,Honda,,websialive+85176+leadmM79XtXaZnextYnrH1BVfK@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Honda,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486322,zcrm_6045419000000489059,Débora,,,"Hospital São Camilo",,websialive+85176+leadj2SJimrTGkzkP9nFtDb9F3@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Hospital São Camilo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486323,zcrm_6045419000000489059,Débora,,,HTB,,websialive+85176+leadmuLiKvaNj5EMC7zq8Pe4Sp@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",HTB,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486324,zcrm_6045419000000489059,Débora,,,Huawei,,websialive+85176+leaduWQ3hqR4cFg5e1yyWEAe2i@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Huawei,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486325,zcrm_6045419000000489059,Débora,,,"Hyundai Motor Brasil",,websialive+85176+lead4TUmjTegJ91mR1tkvnK68r@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Hyundai Motor Brasil",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486326,zcrm_6045419000000489059,Débora,,,iFood,,websialive+85176+lead9myfYB9NNwCi2mR6U7eG6Z@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",iFood,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486327,zcrm_6045419000000489059,Débora,,,"Instituto Superação",,websialive+85176+lead64NeBomRmAcG8QmVifZ2hh@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Instituto Superação",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486328,zcrm_6045419000000489059,Débora,,,Intermarítima,,websialive+85176+leadhbzePVy9CV6HkFVeAm1Tuh@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Intermarítima,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486329,zcrm_6045419000000489059,Débora,,,Inti,,websialive+85176+leadvyseAitXLvvseDCEr9GN7y@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Inti,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486330,zcrm_6045419000000489059,Débora,,,"Invest Tech",,websialive+85176+leadpYcxrD1GGjPsbDi185rXY8@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Invest Tech",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486331,zcrm_6045419000000489059,Débora,,,"Jalles Machado Sa",,websialive+85176+leadjRuJFaqH3YCp4iu2b6Af9i@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Jalles Machado Sa",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486332,zcrm_6045419000000489059,Débora,,,JBS,,websialive+85176+lead7HCRJEa5TuWkqLihy7LxYP@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",JBS,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486333,zcrm_6045419000000489059,Débora,,,"Juntos Somos Mais",,websialive+85176+leadv5oocnU54TNP4NigWqTnLq@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Juntos Somos Mais",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486334,zcrm_6045419000000489059,Débora,,,"KION South America",,websialive+85176+lead2BqGVLEvkiSTqyt9WVuN7w@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","KION South America",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486335,zcrm_6045419000000489059,Débora,,,Koin,,websialive+85176+leadaaZe2tHuypz4FpWC2ZwWMY@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Koin,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486336,zcrm_6045419000000489059,Débora,,,"L'Auto",,websialive+85176+leadg9VqLaVsC1WzBGM2Zjyxgm@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","L'Auto",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486337,zcrm_6045419000000489059,Débora,,,"La Violetera",,websialive+85176+lead1m3k8XGKA8ocVuSfyMx4nE@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","La Violetera",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486338,zcrm_6045419000000489059,Débora,,,"Makalu Partners",,websialive+85176+lead94FLMFxerC3Yrp3o3KLU6j@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Makalu Partners",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486339,zcrm_6045419000000489059,Débora,,,MRV,,websialive+85176+leadwrzGg6RVCAFiaqEAiBr4C9@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",MRV,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486340,zcrm_6045419000000489059,Débora,,,Necton,,websialive+85176+leadj3SZ3hYuq29iHTSQECs1fA@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Necton,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486341,zcrm_6045419000000489059,Débora,,,Netpartners,,websialive+85176+lead2ubeP3oDcKSTkmsTB1h3op@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Netpartners,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486342,zcrm_6045419000000489059,Débora,,,Painco,,websialive+85176+leadnQZSpsuEec56LBbRxR4urh@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Painco,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486343,zcrm_6045419000000489059,Débora,,,"Perfetti Van Melle",,websialive+85176+leadwmSw8BvjFvZ1PENonAmHqf@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Perfetti Van Melle",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486600,zcrm_6045419000000489059,Débora,,,"Porsche Brasil",,websialive+85176+leadrcuMrXo1kmU2bjVB4k9Mh7@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Porsche Brasil",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486601,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Cielo",,websialive+85176+leadu22CjtWRRLdMdWdVWFN4u2@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Cielo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486602,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead PICPAY Soluções S.A.",,websialive+85176+lead4PxvqR1NCQ69mh82KdV8DW@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead PICPAY Soluções S.A.",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486603,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Voltz Motors",,websialive+85176+leadfTyNZu7CBmWjHQQeWnpXdL@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Voltz Motors",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486604,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Lupo",,websialive+85176+lead5HUnkkHAqqxx1t2fyxSH2v@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Lupo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486605,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead BTG Pactual",,websialive+85176+lead6nb6VmbTTWsgDLo9dr4eEi@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead BTG Pactual",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486606,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead VIA VAREJO",,websialive+85176+leadjpaf6EWLMit7dD3SK3wzqk@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead VIA VAREJO",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486607,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Descomplica",,websialive+85176+leadwckaTBXCPF25ma4bZ7Sd4W@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Descomplica",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486608,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Loreal",,websialive+85176+leadwbCCBQrghDfuSsv59soXDL@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Loreal",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486609,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Vivo",,websialive+85176+lead8DjVUumG3mUSqNMfBsvYgy@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Vivo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486610,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Itaú Unibanco",,websialive+85176+leado3SbnTc6J2rhGvW5ZRV6vQ@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Itaú Unibanco",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486611,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead Mutato",,websialive+85176+leadmg9HhuEt4r2hxXvpox97Wy@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead Mutato",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486612,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead HABIBS",,websialive+85176+leadh1F3AEvWDwnMnCasUYPhMb@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead HABIBS",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486613,zcrm_6045419000000489071,"Jéssica Fernandez",,,"Lead os meninos da consciencia",,websialive+85176+leadsEzExRV94uRFwxz4GACe8N@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489071,"Jéssica Fernandez",zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:36","2023-12-07 16:13:36","Lead os meninos da consciencia",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000001252047,zcrm_6045419000000729001,"Leo Furness","Unifor - Universidade de Fortaleza","Andrea Almeida",Chagas,,andrea_chagas@unifor.br,,,,,,Contactado,"Empresa grande",,2000000000,Activo,zcrm_6045419000000729001,"Leo Furness",zcrm_6045419000000729001,"Leo Furness","2024-02-09 11:53:53","2024-02-09 11:59:32","Andrea Almeida Chagas","Av. Washington Soares, 1321 - Edson Queiroz",Fortaleza,CE,60811-905,Brasil,,,false,,,BRL,1.000000000,"2024-02-09 11:59:32",,,,,,,,,,,,,,false,false,,,,,Manual
zcrm_6045419000003516001,zcrm_6045419000000442001,Rodrigo,,,"Kevin WebSIA",,,,,+5511971925233,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-04 16:34:41","2024-06-04 16:34:41","Kevin WebSIA",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000003518001,zcrm_6045419000000489103,"Orlando Santos",,,Iann,,,,,+557191350501,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-04 16:37:19","2024-06-04 16:37:19",Iann,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000003522001,zcrm_6045419000000489123,"Wilson Bernardo",,,Kevin,,,,,+5511975007316,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-04 16:58:00","2024-06-04 16:58:00",Kevin,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000003538001,zcrm_6045419000000712014,"Mayara Castelao",,,"Leo Furness",,,,,+5511944615233,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-05 11:05:33","2024-06-05 11:05:33","Leo Furness",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000003701001,zcrm_6045419000000729001,"Leo Furness",,,"Tico Benedetti",,,,,+5511963255430,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-12 16:13:07","2024-06-12 16:13:07","Tico Benedetti",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000003707001,zcrm_6045419000000729013,"Jessica Fernandez",,,"Sergio Mitsuo",,,,,+5511997462302,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-12 17:12:15","2024-06-12 17:12:15","Sergio Mitsuo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000003761001,zcrm_6045419000000442001,Rodrigo,,,CIPIBE,,,,,+5521977188949,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-14 15:00:37","2024-06-14 15:00:37",CIPIBE,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000003951001,zcrm_6045419000000489103,"Orlando Santos",,,deircostta23,,,,,+556292683843,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-06-20 04:33:33","2024-06-20 04:33:33",deircostta23,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000004301001,zcrm_6045419000000489123,"Wilson Bernardo",,,"Renata Vasconcelos",,,,,+5521993853897,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-07-01 11:38:28","2024-07-01 11:38:28","Renata Vasconcelos",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000004516001,zcrm_6045419000000712014,"Mayara Castelao",,,"Ieda Rizzieri",,,,,+5511985517456,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-07-10 12:35:08","2024-07-10 12:35:08","Ieda Rizzieri",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000004551001,zcrm_6045419000000729001,"Leo Furness",,,"Contato Comercial",,,,,+554197452715,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-07-11 12:58:52","2024-07-11 12:58:52","Contato Comercial",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000004770001,zcrm_6045419000000729013,"Jessica Fernandez",,,"Regiane Suprimentos IP",,,,,+5521992121740,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-07-22 16:20:16","2024-07-22 16:20:16","Regiane Suprimentos IP",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000004843001,zcrm_6045419000000442001,Rodrigo,,,"Robinson Melo",,,,,+5511944458544,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-07-24 13:03:07","2024-07-24 13:03:07","Robinson Melo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000004917001,zcrm_6045419000000489103,"Orlando Santos",,,Verônica,,,,,+559691746094,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-07-29 10:10:08","2024-07-29 10:10:08",Verônica,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000004963001,zcrm_6045419000000489123,"Wilson Bernardo",,,"Dra. Mariane Barroso",,,,,+555381188664,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-07-30 15:08:50","2024-07-30 15:08:50","Dra. Mariane Barroso",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005023001,zcrm_6045419000000712014,"Mayara Castelao",,,Solano,,,,,+5521983785552,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-08-02 20:06:33","2024-08-02 20:06:33",Solano,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005226001,zcrm_6045419000000729001,"Leo Furness",,,"João Vitor",,,,,+554497210000,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-08-14 10:18:23","2024-08-14 10:18:23","João Vitor",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005531001,zcrm_6045419000000729013,"Jessica Fernandez",,,+554196855759,,,,,+554196855759,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-08-28 13:59:50","2024-08-28 13:59:50",+554196855759,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005628001,zcrm_6045419000000442001,Rodrigo,,,"Igor - Potencial",,,,,+554188740725,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-09-02 07:45:24","2024-09-02 07:45:24","Igor - Potencial",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005716001,zcrm_6045419000000489103,"Orlando Santos",,,"Dept. Suprimentos",,,,,+5519992233323,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-09-04 10:01:59","2024-09-04 10:01:59","Dept. Suprimentos",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005857001,zcrm_6045419000000489123,"Wilson Bernardo",,,"Patrick Siqueira",,,,,+5521990240085,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-09-10 11:25:30","2024-09-10 11:25:30","Patrick Siqueira",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005883001,zcrm_6045419000000712014,"Mayara Castelao",,,"José Eduardo",,,,,+5511954901880,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-09-11 17:22:13","2024-09-11 17:22:13","José Eduardo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
zcrm_6045419000005895001,zcrm_6045419000000729001,"Leo Furness",,,"Ga Cruz",,,,,+5511966031796,,"WhatsApp - WebSIA",,,,,,zcrm_6045419000000442001,Rodrigo,zcrm_6045419000000442001,Rodrigo,"2024-09-12 13:46:33","2024-09-12 13:46:33","Ga Cruz",,,,,,,,false,,,BRL,1.000000000,"2024-09-12 14:42:35",,,,,,,,,,,,,,false,false,,,,,"Business Messaging"
